id,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,prix,categorie,latitude,longitude,gouvernorat,delegation
233,135,2,1,False,False,False,0,False,False,False,False,True,False,False,220000,maison,36.4512897,10.7355915,nabeul,nabeul
234,47,1,1,False,False,False,0,False,False,False,False,False,False,False,50000,maison,36.4666209,10.7478479,dar châabane,Non spécifié
235,130,2,1,False,True,False,0,False,False,True,True,True,False,False,550000,maison,36.7807127,10.9939105,menzel temime,Non spécifié
236,195,2,2,False,True,False,0,False,False,True,False,False,False,False,450000,maison,36.8456561,11.0935701,kélibia,Non spécifié
237,380,3,2,False,True,False,0,False,True,True,False,True,True,False,740000,maison,36.8749751,10.2454267,la soukra,la soukra
238,120,4,1,False,False,False,0,False,False,True,False,False,False,False,240000,maison,35.6710101,10.10062,kairouan ville,kairouan ville
239,120,2,1,False,True,False,0,True,False,False,False,False,True,False,240000,maison,36.7420699,10.2407329,nouvelle medina,el yasminette
240,127,3,1,False,False,False,0,False,False,False,False,False,False,False,470000,maison,36.7331656,10.3124307,boumhel bassatine,bou mhel
241,273,4,5,False,True,False,0,True,True,True,False,True,True,False,1850000,maison,36.8547834,10.2985614,le kram,les jardins de carthage
242,1331,4,1,False,True,False,0,False,False,True,False,False,False,False,245000,maison,36.8882686,11.0674913,hammam el ghezaz,Non spécifié
243,161,3,1,False,False,False,0,False,False,True,False,False,False,False,170000,maison,36.4693627,10.7809776,beni khiar,beni khiar
244,240,4,3,False,False,False,0,False,False,False,False,False,False,False,420000,maison,36.4512897,10.7355915,nabeul,nabeul
245,980,12,4,False,True,True,0,True,False,False,False,True,False,False,2400000,maison,36.8399448,10.1772314,el menzah,el menzah 4
246,170,3,2,False,True,False,0,False,False,False,True,True,True,False,4300000,maison,36.9051527,10.2982512,la marsa,gammarth
247,534,5,2,False,True,False,0,False,False,True,False,True,False,False,370000,maison,34.8023823,10.7613107,sakiet ezzit,merkez chihya
248,800,6,5,False,True,False,0,False,False,True,False,True,True,False,990000,maison,36.8749751,10.2454267,la soukra,la soukra
249,150,3,2,False,True,False,0,False,False,False,False,False,False,False,270000,maison,36.8456561,11.0935701,kélibia,Non spécifié
250,222,10,6,False,True,False,0,False,False,True,False,False,True,False,670000,maison,36.8010998,10.1095729,la manouba,denden
251,319,6,1,False,True,False,0,False,False,True,False,True,True,False,665000,maison,36.8606537,10.2087006,la soukra,borj louzir
252,160,3,1,False,True,False,0,False,False,True,False,True,True,False,330000,maison,36.9037885,10.3002833,la marsa,gammarth village
253,470,3,1,False,True,False,0,False,False,True,False,False,False,False,650000,maison,36.7190678,10.2031435,el mourouj,el mourouj 6
254,70,2,2,False,True,False,0,False,False,False,False,True,False,False,230000,maison,36.4512897,10.7355915,nabeul,nabeul
255,135,1,1,False,False,False,0,False,False,False,False,False,False,False,200000,maison,35.8137916,10.5208721,sousse ville,sousse ville
256,274,3,1,False,False,False,0,False,False,True,False,False,False,False,400000,maison,36.9535973,10.1891941,raoued,raoued
257,250,3,2,False,True,False,0,False,False,False,False,True,False,False,420000,maison,36.9535973,10.1891941,raoued,cité ennour jaafar
258,151,3,2,False,True,False,0,False,False,True,False,True,True,False,540000,maison,36.9042318,10.186787,raoued,ariana essoghra
259,132,6,2,False,False,False,0,False,False,False,False,False,False,False,230000,maison,35.8749788,10.5935183,hammam sousse,hammam sousse
260,781,7,2,False,True,False,0,False,False,True,False,False,True,False,790000,maison,36.7897886,10.1707683,tunis,montfleury
261,139,4,1,False,False,False,0,False,False,True,False,False,False,False,197000,maison,36.8059497,10.1624584,tunis,bab souika
262,214,6,5,False,True,False,0,False,False,True,False,False,True,False,720000,maison,36.8134113,10.1321911,le bardo,le bardo
263,284,3,3,False,True,True,0,True,False,True,False,True,True,True,1800000,maison,36.8873334,10.315339,la marsa,la marsa
264,227,3,1,False,True,False,0,False,False,True,False,False,False,False,372000,maison,36.8749751,10.2454267,la soukra,mosque erraoudha
265,186,7,2,False,True,False,0,False,False,False,False,False,False,False,450000,maison,36.8059497,10.1624584,tunis,bab souika
266,581,7,1,False,False,False,0,False,False,True,False,False,False,False,1150000,maison,36.8443809,10.1819354,el menzah,el menzah 9
267,250,4,3,False,True,False,0,False,False,True,False,False,False,False,1500000,maison,36.843975,10.1539353,el menzah,el manar 3
268,150,3,2,False,False,False,0,False,False,True,False,False,False,False,750000,maison,36.4512897,10.7355915,nabeul,nabeul
269,101,1,1,False,True,False,0,False,False,True,False,False,False,False,145000,maison,36.9535973,10.1891941,raoued,cité ennour jaafar
270,141,3,2,False,True,False,0,True,False,True,True,True,True,False,430000,maison,36.8479251,10.2611996,la marsa,aouina
271,600,4,2,False,False,False,0,False,False,False,False,False,False,False,330000,maison,36.7807127,10.9939105,menzel temime,Non spécifié
272,925,6,3,False,False,False,0,False,False,True,False,True,True,False,700000,maison,34.8023823,10.7613107,sakiet ezzit,sakiet ezzit
273,192,2,1,False,True,False,0,False,False,False,False,False,True,False,600000,maison,36.4512897,10.7355915,nabeul,nabeul
274,600,12,6,False,False,False,0,False,False,False,False,False,False,False,1100000,maison,36.8270836,10.126886,ettahrir,cité ettahrir sup
275,210,5,3,False,True,False,0,False,False,True,False,False,True,False,780000,maison,36.8443809,10.1819354,el menzah,el menzah 9
276,220,4,4,False,False,False,0,False,False,True,False,False,False,False,700000,maison,33.851325,10.95452,mezraya,Non spécifié
277,500,3,5,False,True,False,0,False,False,True,True,True,True,False,800000,maison,36.7136861,10.3691813,hammam chatt,hammam chatt
278,110,2,1,False,False,False,0,False,False,True,False,False,False,False,100000,maison,36.8456561,11.0935701,kélibia,Non spécifié
279,480,7,3,False,True,True,0,False,False,True,True,False,False,False,950000,maison,37.0498089,11.0116492,el haouaria,Non spécifié
280,152,3,1,False,True,False,0,False,False,True,False,False,False,False,175000,maison,35.8657303,10.5678382,akouda,akouda
281,190,4,2,False,True,False,0,False,False,False,False,False,False,False,225000,maison,33.8894378,9.7997111,el hamma,el hamma
282,356,5,1,False,True,False,0,False,False,True,False,True,True,False,1400000,maison,36.8585478,10.1682756,ariana ville,cité ennasr 1
283,390,5,4,False,False,False,0,False,False,True,False,True,True,True,950000,maison,36.8656931,10.1687265,ariana ville,les jardins d'el menzah 2
284,170,3,2,False,False,False,0,False,False,False,False,False,False,False,420000,maison,33.8764889,10.8562343,houmt souk,houmt souk
285,300,3,3,False,True,False,0,False,False,True,True,True,False,True,230000,maison,37.2693795,9.8739505,bizerte nord,bizerte le corniche
286,225,4,1,False,True,False,0,False,False,False,False,False,False,False,800000,maison,36.8142752,10.1374251,le bardo,cité du stade
287,300,4,5,False,True,False,0,False,False,False,False,True,True,True,1300000,maison,36.8749751,10.2454267,la soukra,sidi frej
288,500,4,3,False,True,True,0,False,False,True,False,False,True,True,1500000,maison,36.8541206,10.1626718,ariana ville,el menzah 7
289,110,2,1,False,False,False,0,False,False,True,False,False,False,False,200000,maison,36.6987224,10.1693582,fouchana,fouchana
290,200,5,2,False,False,False,0,False,False,False,False,False,False,False,230000,maison,35.6710101,10.10062,kairouan ville,kairouan ville
291,82,4,1,False,False,False,0,False,False,False,False,False,False,False,180000,maison,35.6710101,10.10062,kairouan ville,kairouan ville
292,330,6,4,False,True,False,0,True,False,True,True,True,False,False,125000,maison,36.274533,10.4260047,bouficha,Non spécifié
293,143,3,1,False,True,False,0,False,False,True,False,False,True,True,1050000,maison,36.8477637,10.1755886,ariana ville,el menzah 5
294,230,3,3,False,False,False,0,False,False,True,False,True,True,False,850000,maison,36.8749751,10.2454267,la soukra,la soukra
295,180,3,3,False,True,False,0,False,False,True,False,True,True,False,540000,maison,36.8479251,10.2611996,la marsa,aouina
296,110,1,1,False,True,False,0,False,False,False,False,False,False,False,85000,maison,36.7420699,10.2407329,nouvelle medina,el yasminette
297,380,5,1,False,False,False,0,False,False,True,False,True,True,False,550000,maison,35.8657303,10.5678382,akouda,akouda
298,208,3,1,False,False,False,0,False,False,True,False,False,False,True,1350000,maison,36.8683104,10.3206273,la marsa,cité les pins
299,420,6,2,False,False,False,0,False,False,True,False,False,True,False,1180000,maison,36.8599292,10.1531585,ariana ville,cité ennasr 2
300,50,1,1,False,False,False,0,False,False,False,False,False,False,False,95000,maison,36.80739,10.1656289,tunis,el halfaouine
301,450,3,1,False,True,False,0,False,False,False,True,False,False,False,580000,maison,36.7739079,10.1869375,el ouardia,bellevue
302,0,6,4,False,True,False,0,False,False,True,False,True,True,True,2500000,maison,35.8913101,10.5852113,hammam sousse,el kantaoui
303,200,3,3,False,True,False,0,False,False,True,False,False,False,False,410000,maison,36.9037885,10.3002833,la marsa,gammarth village
304,150,3,1,False,True,False,0,False,False,True,False,False,False,False,600000,maison,36.8873334,10.315339,la marsa,la marsa
305,104,2,2,False,False,False,0,False,False,True,False,False,False,False,320000,maison,36.9535973,10.1891941,raoued,raoued
306,138,3,1,False,False,False,0,False,False,False,False,False,False,False,238000,maison,35.8040805,10.6024567,sousse riadh,sousse riadh
307,243,5,1,False,True,False,0,False,False,False,False,True,True,False,690000,maison,36.4356376,10.6322692,hammamet,hammamet nord
308,260,4,3,False,True,False,0,False,False,True,False,False,False,True,850000,maison,36.405222,10.5681321,hammamet,hammamet sud
309,100,2,2,False,False,False,0,False,False,False,False,False,False,False,260000,maison,36.405222,10.5681321,hammamet,hammamet sud
310,60,1,1,False,False,False,0,False,False,False,False,False,False,False,125000,maison,36.8456561,11.0935701,kélibia,Non spécifié
311,260,4,2,False,False,False,0,False,False,False,False,False,False,False,580000,maison,36.9335323,11.0681213,hammam ghezèze,Non spécifié
312,180,3,1,False,False,False,0,False,False,True,False,True,True,True,960000,maison,36.8749751,10.2454267,la soukra,la soukra
313,330,5,2,False,True,False,0,False,False,True,False,True,True,False,520000,maison,36.4693627,10.7809776,beni khiar,beni khiar
314,495,7,1,False,True,False,0,False,False,False,False,False,True,False,990000,maison,36.4512897,10.7355915,nabeul,neapolis
315,747,5,1,False,True,True,0,False,False,False,True,True,True,True,1950000,maison,36.4512897,10.7355915,nabeul,sidi el mahrsi
316,400,4,1,False,True,False,0,False,False,False,False,False,False,True,1200000,maison,36.4693627,10.7809776,beni khiar,beni khiar
317,192,1,1,False,False,False,0,False,False,False,False,False,False,False,300000,maison,36.7983006,10.1689312,la medina,Non spécifié
318,580,9,3,False,False,False,0,False,False,True,False,True,True,False,1300000,maison,36.8587351,10.188232,ariana ville,ariana
319,180,2,2,False,True,False,0,False,False,True,True,True,True,True,1750000,maison,36.8539076,10.321998,carthage,carthage
320,450,6,4,False,True,False,0,False,False,True,False,True,True,False,1200000,maison,36.8149327,10.1675999,el omrane,el omrane
321,514,6,2,False,True,False,0,False,False,True,False,False,False,False,2000000,maison,36.8484562,10.1634244,ariana ville,el menzah 6
322,100,2,2,False,False,False,0,False,False,True,True,False,False,False,155000,maison,36.4039793,10.5625495,barraket essahel,Non spécifié
323,130,2,2,False,True,False,0,False,False,True,False,False,True,False,440000,maison,36.4012665,10.5572827,hammamet,hammamet
324,180,3,3,False,True,False,0,False,False,True,False,True,False,False,550000,maison,36.8873334,10.315339,la marsa,la marsa
325,200,3,2,False,False,False,0,False,False,True,False,False,False,False,420000,maison,33.8011894,10.8833275,midoun,el may
326,500,1,1,False,True,False,0,False,False,False,False,True,True,True,2700000,maison,36.8718129,10.3373437,carthage,amilcar
327,288,9,4,False,True,True,0,False,False,True,False,True,True,False,690000,maison,36.4039793,10.5625495,barraket essahel,Non spécifié
328,230,5,3,False,True,False,0,False,True,True,True,True,True,True,530000,maison,36.8749751,10.2454267,la soukra,la soukra
329,1700,16,3,False,False,False,0,True,False,False,False,True,False,False,2500000,maison,36.7703354,10.2315885,mégrine,mégrine
330,170,6,2,False,False,False,0,False,False,False,False,False,False,False,470000,maison,36.8456561,11.0935701,kélibia,Non spécifié
331,110,2,1,False,False,False,0,False,False,True,False,False,False,False,230000,maison,36.8456561,11.0935701,kélibia,Non spécifié
332,250,7,2,False,True,False,0,False,False,True,False,False,False,False,3300000,maison,36.8539076,10.321998,carthage,carthage
333,150,3,2,False,True,False,0,False,False,True,False,False,False,False,290000,maison,36.8346533,10.1298579,el omrane superieur,cité ubn khaldoun
334,400,6,2,False,False,False,0,False,False,True,False,False,True,False,1150000,maison,36.8587351,10.188232,ariana ville,ariana
335,458,5,3,False,True,True,0,False,False,True,False,True,True,False,1200000,maison,36.8811985,10.211819,la soukra,chotrana 1
336,133,2,1,False,False,False,0,False,False,False,False,False,False,False,155000,maison,36.8456561,11.0935701,kélibia,Non spécifié
337,207,1,1,False,True,True,0,True,False,True,False,False,False,False,540000,maison,36.8479251,10.2611996,la marsa,aouina
338,80,2,1,False,False,False,0,False,False,False,True,False,False,False,190000,maison,36.7136861,10.3691813,hammam chatt,hammam chatt
339,300,3,2,False,True,True,0,False,False,True,False,True,True,False,620000,maison,36.854685,10.3140644,carthage,cité mohamed ali
340,582,3,2,False,False,False,0,False,False,False,False,False,False,False,950000,maison,36.8085956,10.1590082,tunis,bab saadoun
341,260,6,3,False,True,False,0,False,False,True,False,False,False,False,395000,maison,33.8439408,9.400138,tunis,bab el assal
342,2476,6,1,False,True,False,0,True,False,True,True,False,False,True,15000000,maison,36.8718129,10.3373437,carthage,amilcar
343,289,3,1,False,True,False,0,False,False,True,False,False,False,True,2100000,maison,36.8917433,10.3116247,la marsa,gammarth supérieur
344,85,3,2,False,False,False,0,False,False,False,False,False,False,False,160000,maison,37.2146189,10.1245603,ras jebel,Non spécifié
345,782,10,4,False,True,False,0,False,False,True,False,False,False,False,850000,maison,36.8008217,10.199351,tunis,bab bhar
346,170,5,3,False,True,False,0,True,False,True,False,False,False,False,950000,maison,36.8873334,10.315339,la marsa,la marsa
