,id,url,titre,categorie,gouvernorat,neuf,source
118,118,https://www.tayara.tn/item/appartements/sousse/sousse/s2-bouhsina-avec-place-de-parking/68d112db27f44446941154fe/,(S+2) à Bouhsina avec Place de Parking,Appartements,Sousse,False,tayara
119,119,https://www.tayara.tn/item/appartements/ariana/ariana-essoughra/av-appartement-ariana-essoughra/693a8c028914daae51998b1d/,AV appartement à Ariana Essoughra,Appartements,Ariana,False,tayara
120,120,https://www.tayara.tn/item/appartements/tunis/el-manar-1/a-vendre-s1/6873e01cd5464a896caafbee/,A vendre s1,Appartements,Tunis,False,tayara
121,121,https://www.tayara.tn/item/maisons-et-villas/ariana/borj-louzir/a-vendre-une-villa-borj-louzir/69009424d0d95991e106a719/,A vendre une villa borj louzir,Maisons et Villas,Ariana,False,tayara
122,122,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-s1-premier-tage-manar1/692d51fd145e1617cbaea131/,A vendre s1 premier étage manar1,Appartements,tunis,False,tayara
123,123,https://www.tayara.tn/item/appartements/tunis/el-manar-1/a-vendre-s1-manar1/69047d948e4e0e4acb5a03a9/,A vendre s1 manar1,Appartements,Tunis,False,tayara
124,124,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/appartement-s3-riadh-5-dans-une-rsidence-bien-garde/6904755c6490817594e037f7/,Appartement S+3 à Riadh 5 dans une résidence bien  gardée,Appartements,Sousse,False,tayara
125,125,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/appartement-s2-riadh-5-dans-une-rsidence-avec-ascenseur/687b5f8ed5464a896cb06069/,appartement s+2 à riadh 5 dans une résidence avec ascenseur,Appartements,sousse,False,tayara
126,126,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/appartement-s2-au-quatrime-tage-riadh-5/692d5a11c4ff0a75f0e6d433/,Appartement s+2 au quatrième étage à Riadh 5,Appartements,Sousse,False,tayara
127,127,https://www.tayara.tn/item/appartements/tunis/lac-2/appartement-au-lac2/693a8847cd04d08be749132f/,Appartement au Lac2,Appartements,Tunis,False,tayara
128,128,https://www.tayara.tn/item/appartements/nabeul/mrezga/-s2-afh-290-/69353f06cd04d08be746c12d/,للبيع – شقة S+2 في AFH مرازڨة 290 ألف دينار,Appartements,Nabeul,False,tayara
129,129,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj-1/appartement-s2-el-mourouj-1/68ff5610b756576ab409ab5a/,Appartement s+2 à El mourouj 1,Appartements,Ben Arous,False,tayara
130,130,https://www.tayara.tn/item/appartements/ben-arous/hammam-chott/a-vendre-appartement-s3-taher-sfar/68e1882c6c505afdc05e6824/,A vendre Appartement s+3 à Taher sfar,Appartements,Ben Arous,False,tayara
131,131,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-vendre-s1-a-ain-zaghouan/68db94d4516f1ddb82e6769d/,A vendre S+1 a Ain Zaghouan,Appartements,Tunis,False,tayara
132,132,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/appartement-vendre-s1-au-ennaser-2/69368f6acd04d08be7473ff8/,Appartement À Vendre S1 Au Ennaser 2,Appartements,Ariana,False,tayara
133,133,https://www.tayara.tn/item/appartements/ariana/dar-fadhal/a-vendre-s2-avec-jardin-direct-promoteur/68cd61d9516f1ddb82ddfaa9/,A vendre S+2 avec jardin  Direct Promoteur,Appartements,Ariana,False,tayara
134,134,https://www.tayara.tn/item/appartements/ariana/dar-fadhal/a-vendre-s2-direct-promoteur-la-soukra/6872486494cd0376dcdc2d6f/,A vendre S2 direct promoteur à la soukra,Appartements,Ariana,False,tayara
135,135,https://www.tayara.tn/item/appartements/ariana/chotrana/a-vendre-s2-neuf-a-chotrana-3/69132b91145e1617cba35a7c/,A vendre S+2 neuf a Chotrana 3,Appartements,Ariana,False,tayara
136,136,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-s2-la-nouvelle-soukra/68f61c5ed0d95991e100fbdc/,A vendre S2 à la nouvelle soukra,Appartements,Ariana,False,tayara
137,137,https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-un-spacieux-s3-titr-au-lac-2/685125a58a733cfc286c8844/,À vendre un spacieux S3 titré au Lac 2,Appartements,tunis,False,tayara
138,138,https://www.tayara.tn/item/maisons-et-villas/ben-arous/medina-jedida/-ne-manquez-pas-cette-occasion-unique-/693a81f8cd04d08be7491013/,📢 Ne manquez pas cette occasion unique 📢,Maisons et Villas,Ben Arous,False,tayara
139,139,https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/-vendre-s2-100-m-nouvelle-mdina-2-120-000-dt/693a816ecd04d08be7490fbf/,"À vendre – S2, 100 m², Nouvelle Médina 2 – 120 000 DT",Appartements,Ben Arous,False,tayara
140,140,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-s2-dans-une-rsidence-cit-el-wafanabeul/682f2bbc6238a0abfdd52372/,"À vendre: S+2 dans une résidence à cité el wafa,Nabeul.",Appartements,Nabeul,False,tayara
141,141,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-s1-dans-une-rsidence-cit-el-wafanabeul/692431fdda5d3acb89b32ef1/,"À vendre: S+1 dans une résidence à cité el wafa,Nabeul.",Appartements,Nabeul,False,tayara
142,142,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-s1-de-57mavec-une-terrasse-dans-une-rsidence-cit-el-wafanabeul/68e913513e7ffb8ac157f3a2/,"À vendre: S+1  de 57m²avec une terrasse dans une résidence à cité el wafa,Nabeul.",Appartements,Nabeul,False,tayara
143,143,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-s2-dans-une-rsidence-cit-el-wafanabeul/68b5cac4711369bbe4f5e64c/,"À vendre: S+2 dans une résidence à cité el wafa,Nabeul.",Appartements,Nabeul,False,tayara
144,144,https://www.tayara.tn/item/appartements/ben-arous/rads/appartement-rades-meliane-94332780/693a809bcd04d08be7490f66/,Appartement à Rades Meliane 94332780,Appartements,Ben Arous,False,tayara
145,145,https://www.tayara.tn/item/appartements/tunis/tunis/s2-en-vente-nord-hilton/690f40aa145e1617cb9ffc5f/,S+2 en vente à Nord Hilton,Appartements,tunis,False,tayara
146,146,https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/a-vendre-un-appartement-s2-avec-place-parking-a-la-nouvelle-medina-3/693a7ed18914daae51998464/,A vendre un appartement S2 avec place parking a la nouvelle medina 3,Appartements,Ben Arous,False,tayara
147,147,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-un-superbe-appartement-s3-entirement-rnov-idalement-situ-cit-wahat/693a7ddb8914daae519983da/,"À VENDRE : Un superbe appartement S+3 entièrement rénové, idéalement situé à Cité Wahat.",Appartements,Tunis,False,tayara
148,148,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-s4-spacieuse-avec-parking-ss-a-laouina/693a7a908914daae51998232/,a vendre s+4 spacieuse avec parking ss a laouina,Appartements,Tunis,False,tayara
149,149,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-s2-avec-jardin-95-m2-direct-promoteur-nouvelle-soukra-couvert-90-m2/693a7a6b8914daae5199821c/,🏡 À Vendre – S+2 avec Jardin 95 m2• Direct Promoteur • Nouvelle soukra couvert 90 m2,Appartements,Tunis,False,tayara
150,150,https://www.tayara.tn/item/appartements/tunis/l-aouina/-paiement-par-facilit-ou-par-tranches/693a7a578914daae51998208/,💳 💳 Paiement par facilité ou par tranches,Appartements,Tunis,False,tayara
151,151,https://www.tayara.tn/item/maisons-et-villas/tunis/carthage/a-vendre-villa-s3-studio-330-m-terrain-carthage-dermech/693a79e9cd04d08be7490bfd/,A vendre Villa S+3 + studio – 330 m² terrain – Carthage Dermech,Maisons et Villas,Tunis,False,tayara
152,152,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartements-s1-s3-direct-promoteur-emplacement-nouvelle-soukra/693a79a48914daae519981b5/,À VENDRE | Appartements S+1 & S+3 – Direct Promoteur Emplacement : Nouvelle Soukra,Appartements,Tunis,False,tayara
153,153,https://www.tayara.tn/item/appartements/tunis/jardins-de-carthage/-vendre-s0-haut-standing-avec-jardin-direct-promoteur-jardin-de-carthage/693a798ccd04d08be7490bce/,🏡 À VENDRE – S+0 Haut Standing avec Jardin 🌳✨ - Direct Promoteur - Jardin de Carthage,Appartements,Tunis,False,tayara
154,154,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/-vendre-s2-direct-promoteur-ain-zaghouan/693a797a8914daae519981a3/,🏡 À Vendre – S+2 Direct Promoteur à Ain Zaghouan,Appartements,Tunis,False,tayara
155,155,https://www.tayara.tn/item/appartements/tunis/l-aouina/-1-2-/693a7947cd04d08be7490bb1/,✨ 𝑫𝒆𝒔 𝑺1 𝒆𝒕 𝑺2 𝒔𝒖𝒓 𝒑𝒍𝒂𝒏 𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 ✨,Appartements,Tunis,False,tayara
156,156,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartements-s1-s2-avec-jardin-direct-promoteur-emplacement-nouvelle-soukra/693a7908cd04d08be7490b93/,À VENDRE | Appartements S+1 & S+2 avec jardin – Direct Promoteur 📍 Emplacement : Nouvelle Soukra,Appartements,Tunis,False,tayara
157,157,https://www.tayara.tn/item/appartements/tunis/carthage/-vendre-s3-jardins-de-carthage-avec-parking-soussol-cellier/693a78e38914daae51998161/,🏡 À Vendre – S+3 à Jardins de Carthage avec Parking Sous-Sol & Cellier,Appartements,Tunis,False,tayara
158,158,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartement-s2-s3-haut-standing-ainzaghouan-remise-des-cls-immdiates/693a78d0cd04d08be7490b81/,* À Vendre - Appartement S+2 s+3 Haut Standing - AinZaghouan • Remise des clés immédiates,Appartements,Tunis,False,tayara
159,159,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-s1-s2-s3-direct-promoteur-a-laouina/693a7835cd04d08be7490b3f/,a vendre s+1 s+2 s+3 direct promoteur a laouina,Appartements,Tunis,False,tayara
160,160,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-s3-avec-place-parking-ss-et-cellier-a-laouina/693a78218914daae51998105/,a vendre s+3 avec place parking ss et cellier a laouina,Appartements,Tunis,False,tayara
161,161,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartements-s1-s3-direct-promoteur-emplacement-nouvelle-soukra/693a77fa8914daae519980f0/,🏡 À VENDRE | Appartements S+1 & S+3 – Direct Promoteur 📍 Emplacement : Nouvelle Soukra,Appartements,Tunis,False,tayara
162,162,https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/-vendre-s2-s3-haut-standingjardins-de-carthage/693a77afcd04d08be7490af4/,"🏠 À VENDRE | S+2 & S+3 – Haut Standing
📍jardins de carthage",Appartements,Tunis,False,tayara
163,163,https://www.tayara.tn/item/appartements/tunis/l-aouina/paiement-par-facilit-et-paiement-par-tranches-vendre-appartements-s1-s2-s3-sur-plan/693a7760cd04d08be7490ad5/,"Paiement par facilité ´et ´paiement par tranches’  🏡 À VENDRE | Appartements S+1, S+2 & S+3 – Sur Plan",Appartements,Tunis,False,tayara
164,164,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-s2-s3-haut-standing-nouvelle-soukra-cls-fin-2025/693a77298914daae519980a2/,"🏠 À VENDRE | S+2 & S+3 – Haut Standing
📍 Nouvelle Soukra | 🗓️ Clés : fin  2025
💰",Appartements,Tunis,False,tayara
165,165,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartement-s2-jardin-de-laouina/693a770f8914daae51998098/,🏡 À VENDRE | Appartement S+2 à Jardin de Laouina,Appartements,Tunis,False,tayara
166,166,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-s2-direct-promoteur-laouina/693a76d4cd04d08be7490a92/,🏡 À VENDRE – S+2 Direct Promoteur à Laouina,Appartements,Tunis,False,tayara
167,167,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartement-s3-jardins-de-laouina-tunis/693a76bfcd04d08be7490a89/,À VENDRE – Appartement S+3 à Jardins de Laouina (Tunis),Appartements,Tunis,False,tayara
168,168,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartement-s2-ain-zaghouan/693a7628cd04d08be7490a43/,🏡 À Vendre – Appartement S+2 à Ain Zaghouan,Appartements,Tunis,False,tayara
169,169,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartement-s2avec-jardins-et-s3-haut-standing-nouvelle-soukra/693a75988914daae51998001/,À Vendre – Appartement S+2avec jardins et s+3 Haut Standing – Nouvelle Soukra,Appartements,Tunis,False,tayara
170,170,https://www.tayara.tn/item/appartements/ariana/ghazela/s2-cit-ghazela/692488377659bc83a27548e1/,s+2 à cité ghazela,Appartements,Ariana,False,tayara
171,171,https://www.tayara.tn/item/appartements/ariana/ghazela/s3-nkhilette/69248c8c265523b710eae728/,s+3 à nkhilette,Appartements,Ariana,False,tayara
172,172,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/villa-lombok-/68d70fec07c7711d7c7693a4/,"Villa "" LOMBOK """,Maisons et Villas,Nabeul,False,tayara
173,173,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/villa-philadelphie/693420128914daae5196d645/,"Villa "" Philadelphie""",Maisons et Villas,Nabeul,False,tayara
174,174,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/villa-patience/68d714b5516f1ddb82e4126d/,Villa PATIENCE,Maisons et Villas,Nabeul,False,tayara
175,175,https://www.tayara.tn/item/appartements/nabeul/hammamet-centre/-27246302/69394315cd04d08be7488884/,دوبلكس للبيع في قلب حمّامات 27246302,Appartements,Nabeul,False,tayara
176,176,https://www.tayara.tn/item/appartements/ariana/chotrana/s3-excllente-opportunit/693a69558914daae51997bfe/,S+3 Excéllente opportunité,Appartements,Ariana,False,tayara
177,177,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/riadh-al-andalouse-appartement-s3-a-vendre/693a69058914daae51997bea/,📍RIADH AL ANDALOUSE : APPARTEMENT S+3 A VENDRE,Appartements,Ariana,False,tayara
178,178,https://www.tayara.tn/item/appartements/tunis/cit-el-khadra/un-s2-la-cit-el-khadra-dans-une-rsidence-scurise-avec-camras-de-surveillance/68e3d7f06c505afdc05fa26b/,"Un S+2 à la Cité El Khadra, dans une résidence sécurisée avec caméras de surveillance.",Appartements,Tunis,False,tayara
179,179,https://www.tayara.tn/item/appartements/tunis/cit-el-khadra/s3-rnov/6869031894cd0376dcd5e954/,S+3 Rénové,Appartements,Tunis,False,tayara
180,180,https://www.tayara.tn/item/appartements/nabeul/klibia/deux-appartements-cit-ezzouhour-kelibia/67f63f5bca3467b14e788b6b/,Deux appartements à cité Ezzouhour Kelibia,Appartements,Nabeul,False,tayara
181,181,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/-vendre-appartement-s2-au-troisime-tage/68e61c876c505afdc060eeaa/,À Vendre : Appartement S+2 au troisième étage,Appartements,Sousse,False,tayara
182,182,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/-1/69243391da5d3acb89b32ffd/,للبيع منزل مجدد بـ حي رياض 1,Maisons et Villas,tunis,False,tayara
183,183,https://www.tayara.tn/item/appartements/tunis/jardins-de-carthage/s1-s2-s3-direct-promoteur-a-jardin-de-carthage/693a0fd18914daae51997001/,S1 S2 S3 direct promoteur  a jardin de Carthage,Appartements,Tunis,False,tayara
184,184,https://www.tayara.tn/item/appartements/sousse/sahloul/immense-s3-vendre-a-sahloul/682c8f456238a0abfdd3b7a2/,IMMENSE  S+3 à VENDRE A SAHLOUL,Appartements,Sousse,False,tayara
185,185,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/derniers-s2s3-direct-promteur-a-ain-zaghouan/693a04dccd04d08be748f766/,"Derniers S2,S3 direct promteur a ain ZAGHOUAN",Appartements,Tunis,False,tayara
186,186,https://www.tayara.tn/item/appartements/sousse/chatt-mariem/s1-folla-chatt-meriem/6939ee18cd04d08be748ef78/,S+1  Folla Chatt Meriem,Appartements,Sousse,False,tayara
187,187,https://www.tayara.tn/item/appartements/ariana/chotrana-1/a-vendre-un-appt-s3-neuf-chotrana-1/6939e6dbcd04d08be748ec05/,A vendre un appt S3 neuf  à Chotrana 1,Appartements,Ariana,False,tayara
188,188,https://www.tayara.tn/item/maisons-et-villas/ben-arous/hammam-lif/a-vendre-s2-hammam-lif/69383ff08914daae5198a405/,A vendre S+2 à Hammam Lif,Maisons et Villas,Ben Arous,False,tayara
189,189,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/villa-moderne-en-l-avec-piscine-et-abri-voiture-/6939de35cd04d08be748e6c6/,Villa moderne en L avec piscine et abri voiture 🏡💦🚗,Maisons et Villas,Nabeul,False,tayara
190,190,https://www.tayara.tn/item/maisons-et-villas/sfax/sakiet-eddaer/-/6939cacdcd04d08be748db00/,منزل أرضي للبيع,Maisons et Villas,Sfax,False,tayara
191,191,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-un-appt-s3-direct-promoteur-la-nouvelle-soukra/6904b7328e4e0e4acb5a332b/,A vendre un Appt S+3 direct promoteur  à la Nouvelle Soukra,Appartements,Tunis,False,tayara
192,192,https://www.tayara.tn/item/appartements/sousse/hergla/s2-avec-parking-70m-de-la-mer-hergla/6852c3068a733cfc286db3aa/,S2 avec parking à 70m de la mer à Hergla,Appartements,Sousse,False,tayara
193,193,https://www.tayara.tn/item/appartements/sousse/khzema/s1-vendre-khzema-prs-rezgui-100m-de-la-route-touristique/68553494f0d1e1079c378684/,S1 à vendre à Khzema prés Rezgui 100m de la route touristique,Appartements,Sousse,False,tayara
194,194,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-s2-hergla-proche-de-la-mer/6912166a145e1617cba2b9c2/,À Vendre | S+2 à Hergla – Proche de la mer,Appartements,Sousse,False,tayara
195,195,https://www.tayara.tn/item/appartements/tunis/tunis/s2-chatt-mariem-159000-tnd/68c53c3ce33e2deec9309a25/,S+2 à Chatt Mariem à 159000 TND,Appartements,tunis,False,tayara
196,196,https://www.tayara.tn/item/appartements/tunis/tunis/s2-haut-standing-sahloul-4-avec-vue-panoramique/68fb3fbdb756576ab40785fc/,S2 Haut Standing à Sahloul 4 avec vue panoramique,Appartements,tunis,False,tayara
197,197,https://www.tayara.tn/item/appartements/monastir/monastir/un-appartement-s1-cit-el-omrane/692b1e25265523b710ed2ccc/,Un Appartement S+1 à Cité El Omrane,Appartements,Monastir,False,tayara
198,198,https://www.tayara.tn/item/appartements/monastir/monastir/un-appartement-s2-centre-ville/69282794265523b710ec12e4/,Un appartement S+2 à Centre Ville,Appartements,Monastir,False,tayara
199,199,https://www.tayara.tn/item/maisons-et-villas/sfax/route-menzel-chaker/-2-100-/687265fed5464a896ca9f504/,للبيع منزلين مستقلين بطريق منزل شاكر كم 2 زنقة المهيري تبعد 100م من الطريق الرئيسي,Maisons et Villas,Sfax,False,tayara
200,200,https://www.tayara.tn/item/maisons-et-villas/tunis/el-menzah-9/villa-s7-menzah-9a-sur-artre-principale/6939b1878914daae51994237/,Villa S+7 à Menzah 9A sur artère principale,Maisons et Villas,Tunis,False,tayara
201,201,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/a-vendre-s2-cornichr/6939ae1fcd04d08be748c964/,A Vendre S+2 Cornichr,Appartements,Sousse,False,tayara
202,202,https://www.tayara.tn/item/appartements/nabeul/klibia/appartements-haut-standing-en-cours-construction-mansoura-kelibia/6939ac368914daae51993eb0/,Appartements  haut standing en cours  construction à Mansoura Kelibia,Appartements,Nabeul,False,tayara
203,203,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/a-vendre-s2-panorama/6939aac6cd04d08be748c71c/,A Vendre S+2 Panorama,Appartements,Sousse,False,tayara
204,204,https://www.tayara.tn/item/appartements/ben-arous/ezzahra/appartement-s1-ezzahra/6939a755cd04d08be748c50e/,Appartement s+1 Ezzahra,Appartements,Ben Arous,False,tayara
205,205,https://www.tayara.tn/item/appartements/ben-arous/ben-arous/appartement-ben-arous-93974850/6939a6fb8914daae51993b69/,Appartement à Ben Arous - 93974850,Appartements,Ben Arous,False,tayara
206,206,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-s1-s2-direct-promoteur-a-laouina-achat-facilit-par-crdit-bancaire/6939a6d8cd04d08be748c4d2/,"a vendre s+1 s+2 direct promoteur a laouina,  Achat facilité par crédit bancaire",Appartements,Tunis,False,tayara
207,207,https://www.tayara.tn/item/maisons-et-villas/tunis/ksar-said/a-vendre-villa-moderne-avec-studio-titre-individuel-conforme-ksar-sad/6939a5edcd04d08be748c43c/,a vendre VILLA MODERNE AVEC STUDIO – Titre Individuel & Conforme – KSAR SAÏD,Maisons et Villas,Tunis,False,tayara
208,208,https://www.tayara.tn/item/maisons-et-villas/ariana/raoued/a-vendre-villa-s3-a-raoued/6939a553cd04d08be748c3f2/,A vendre villa S+3 a Raoued,Maisons et Villas,Ariana,False,tayara
209,209,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-vendre-s2-la-nouvelle-soukra-tel-56306032-fb8251/6939a2f68914daae51993946/,A VENDRE – S+2 – LA NOUVELLE SOUKRA – TEL 56306032 – FB.8251,Appartements,Tunis,False,tayara
